coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Dec 25 04:27:43 +0000 2020,,,,1,1342326131123511296,,,,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Santa gonna have his mask, gloves, lysol, hand sanitizer and bleach tonight.",https://twitter.com/michaelwpetty/status/1342326131123511296,Sat Mar 11 14:07:04 +0000 2017,840564734705442818,false,"#thepettyscorner
Husband, father, everyday average guy, online biz op.
404-997-3390 or inbox me.",2238,1197,453,2,"Georgia, USA",The Pettys Corner,michaelwpetty,5325,,https://thepettyscorner.com,false
,Fri Dec 25 04:27:45 +0000 2020,COVID19,,,0,1342326137305882631,,,,en,,,,39,1342302632401121280,Aaron_Derfel,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1) Quebec administered nearly twice the number of #COVID19 vaccines as new infections on Thursday, raising hopes that the second wave will eventually be conquered. But for now, though, cases are skyrocketing in three Montreal health districts.",https://twitter.com/emc_mcdonald/status/1342326137305882631,Tue Sep 22 15:47:25 +0000 2015,3740201843,false,"Democrat  
Unions 
Pro Choice
Dogs 
Happily Attached
Love Diesel & Nala 
#VoteBlue #DragTheMuthaFuckasOutInHandcuffs",256619,11607,12650,6,My Heart's In Boston,TrueBlueBroad,emc_mcdonald,212172,,,false
,Fri Dec 25 04:27:47 +0000 2020,,,,0,1342326146373984257,,,,en,,,,28468,1341762822729052160,thequeennzinga,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I need politicians to stop saying “The Black community doesn’t trust our vaccine” and start saying:

“We have a history of medically abusing Black people, thus we violated their trust.”",https://twitter.com/MsDJ1985/status/1342326146373984257,Tue Jun 05 01:50:04 +0000 2012,599732503,false,"@SpelmanCollege @Georgetown| Millennial, Philanthropist, Community Engagement| 2020 @phlbizjournal 40 under 40 **Views all me**",6537,378,1603,8,Philly Made ,Lady Dee,MsDJ1985,2546,,,false
,Fri Dec 25 04:27:46 +0000 2020,,,,0,1342326144469618688,,,,en,,,,1612,1340212177471336450,SwannyQLD,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","As we watch terrible fall out in NSW, imagine if 13 foreign flight crew had broken quarantine in Victoria rather than NSW. The Premier’s resignation would have been demanded daily.#Covid_19",https://twitter.com/MettaBhavana1/status/1342326144469618688,Wed Mar 27 01:15:58 +0000 2013,1306123686,false,"""With mind set right happiness follows your every move just as a shadow follows your footsteps on a sunny day."" Land of Yalukit Willam clan of the Boon Wurrung.",197413,4761,3943,20,"Balaclava, Melbourne","Metta Bhavana ""virtuous mastermind"" #4xjabbed",MettaBhavana1,175473,,,false
,Fri Dec 25 04:27:46 +0000 2020,,,,0,1342326144289427458,,,,en,,,,85,1342326013825605632,JoshNBCNews,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",News this Christmas Eve: The CDC will require air passengers from UK to get a negative COVID test (PCR or antigen) before flying. Order to be signed tomorrow &amp; take effect Monday.,https://twitter.com/kellydudzikWGRZ/status/1342326144289427458,Mon Mar 04 21:04:12 +0000 2013,1242225343,false,"Journalist @WGRZ | Nutmegger & 🍊 @newhouseSU grad | Previously  @wbrewyou, @FOX19, @KFBB & @FOX16News | 🐈 mom @buffaloblanche",2534,9863,3263,175,"Buffalo, NY",Kelly Dudzik,kellydudzikWGRZ,25709,,https://www.facebook.com/pages/Kelly-Dudzik/109407702428247,true
,Fri Dec 25 04:27:46 +0000 2020,,,,0,1342326143542820864,,,,en,,,1342115648554622980,410,1342309967278317569,MbuyiseniNdlozi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Looks like the damn devil is adapting to Africa. It’s trying all it can to devastate our people after it failed in the first wave. New variant, new strand - soon it will be called the African strand of Covid. We will be isolated by all till we buy vaccines, from the West nogal 😔 https://t.co/fG7xnIIX06",https://twitter.com/FORORO_G/status/1342326143542820864,Mon Jul 25 13:13:40 +0000 2011,342084354,false,I hate  Shams.,13430,2059,4995,2,"Pretoria, South Africa",ManKind😎,FORORO_G,9417,,,false
,Fri Dec 25 04:27:45 +0000 2020,,,,0,1342326138748751872,,,,en,,,,7098,1342189503016923136,michellemalkin,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Um, men...you might wanna read the last line of this article before you roll up your sleeves for the COVID jab!  😫
https://t.co/6CU7ro7kWg https://t.co/hfdIV2e6yQ",https://twitter.com/JL9077/status/1342326138748751872,Thu Dec 27 00:34:37 +0000 2012,1038431071,false,,96846,120,409,1,,JSL,JL9077,20749,,,false
,Fri Dec 25 04:27:44 +0000 2020,,,,0,1342326135988899847,,,,en,,,,806,1342096086283005953,Reuters,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The independent lives of Gen Z vanished as the global pandemic struck.

Many were forced to live with parents, some went from being students, athletes and workers to caring for sick relatives and providing for their families. Their stories 👇 https://t.co/1sAwudCGEz 1/8 https://t.co/yarU3PgcW3",https://twitter.com/Teo_952/status/1342326135988899847,Sun Aug 16 20:59:54 +0000 2009,66192039,false,"Para estar juntos después tenemos que estar solos hoy

Libra",71543,1279,3542,0,"El Centro, CA",Teo apruebo.. https://youtu.be/BGEKzq5pk78,Teo_952,83852,,https://youtu.be/BGEKzq5pk78,false
,Fri Dec 25 04:27:46 +0000 2020,,,,0,1342326143928688641,,,,en,,,,1,1342112071689895939,turningworlds,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@KNeferhetep Remember when Fifth Harmony’s Work from Home was being played for months in 2016? What a program!,https://twitter.com/SoniaSidje/status/1342326143928688641,Thu Aug 26 00:21:56 +0000 2010,183032578,false,https://t.co/KVi3lqfbbP,15153,420,340,3,Bradford/Liverpool,Sonia✨,SoniaSidje,25828,,,false
,Fri Dec 25 04:27:46 +0000 2020,,,,0,1342326143957880834,,,,en,,,,70669,1342304606433509376,teaxtarot,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fuck covid I miss the nice drunk girls in the bathroom,https://twitter.com/imthatgirlvenus/status/1342326143957880834,Sat Aug 14 20:07:09 +0000 2010,178449517,false,where my bishes at? she/they 23,21552,104,332,2,unceded coast salish territory,venus,imthatgirlvenus,17818,,https://SendMeATip.app/@Imthatgirlvenus,false
,Fri Dec 25 04:27:46 +0000 2020,,,https://kyma.com/news/2020/12/08/covid-outbreak-at-arizona-state-prison-complex-in-yuma/,0,1342326144692051969,,,,en,,false,,118,1341992343986049025,andreaheart19,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Email sent after this outbreak.... https://t.co/leER2vblx7,https://twitter.com/_strate/status/1342326144692051969,Wed Oct 31 19:35:36 +0000 2012,917515800,false,"Retired teacher, mom and grandmother, political junky, who loves history and good friends.",733371,3772,957,4,"Coon Rapids, MN",Marcie,_strate,439450,,,false
,Fri Dec 25 04:27:45 +0000 2020,,,,10,1342326138014724098,_David_Of_Lagos,1342171249045360640,1109836037331791900,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@inspirebylavida @fisayosoyombo Na people like you will catch covid in Shiloh but won't say it cos you don't want to ""undermine the church"".",https://twitter.com/efikedimbakara/status/1342326138014724098,Thu Oct 18 14:28:29 +0000 2012,888970081,false,"I'm excited by Tech, Cars and Food.",43047,1809,1816,0,,fake is haram,efikedimbakara,14088,,,false
,Fri Dec 25 04:27:46 +0000 2020,,,,0,1342326145128124416,,,,en,,,1342171643196682245,6,1342325803447533568,SanatanWays,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","India has a variant of @RahulGandhi in almost every state

Jisko samjha wahi retweet kare https://t.co/YyuSnl4C1u",https://twitter.com/TulsiMalam/status/1342326145128124416,Thu Apr 23 06:12:38 +0000 2020,1253205079114448897,false,"राजनीती मेरा पेशा नहीं, हिंदुत्व मेरा मिशन है।
धर्मो रक्षति रक्षित: ।
कर्मण्येवाधिकारस्ते मा फलेषु कदाचन । मा कर्मफलहेतुर्भुर्मा ते संगोऽस्त्वकर्मणि ॥",3271,59,49,0,"मुंद्रा, भारत",Tulsi Malam,TulsiMalam,1779,,https://youtu.be/YDxsF0Uhtn4,false
,Fri Dec 25 04:27:45 +0000 2020,,,,0,1342326141038768128,,,,en,,,1342026482353385472,8714,1342179643697184769,LaJethroJenkins,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This nigga flew to Paris in a pandemic to eat beans. https://t.co/oL4CLehCr9,https://twitter.com/OgFeran/status/1342326141038768128,Mon Aug 12 11:03:31 +0000 2019,1160869417284227072,false,"Afro-Gospel Artist, I write songs that move your heart and feet towards Jesus. 
 God ❤️‘s you/ Life's Hard, I hope my words make it a little softer.",1182,5142,1077,19,Remote,OGmusic,OgFeran,335772,,https://linktr.ee/ogonthemic,false
,Fri Dec 25 04:27:46 +0000 2020,,,,0,1342326145572720642,,,,en,,,,59,1342308038439366656,DrTonyLeachon,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Let’s ban all firecrackers. We have enough health problems. Post Xmas COVID surge plus new strain and lack of efficacious and safe vaccines. 

Pray for strong and courageous leadership.",https://twitter.com/ilovecoffeea/status/1342326145572720642,Sat Feb 08 06:44:54 +0000 2020,1226034107450134528,false,INFJ. Louisian. CollegeInstructor. CoffeeLover. PhD student 🌸💚🌸💚 #kakampink,19998,87,634,1,Pilipinas,marie v.,ilovecoffeea,2186,,,false
,Fri Dec 25 04:27:45 +0000 2020,,https://twitter.com/kjayeshb/status/1342326138710884352/photo/1,,0,1342326138710884352,COVIDNewsByMIB,1341969854459305984,1244892413262311400,en,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@COVIDNewsByMIB @MoHFW_INDIA @PMOIndia @HMOIndia @drharshvardhan @DDNewslive @DDIndialive @airnewsalerts @PIB_India @PrakashJavdekar @PIBHomeAffairs @ndmaindia @narendramodi @mygovindia @SecyDIPAM @cabsect_india Govt MLA MP Corruption? RBI/Bank Scams? TAX Loot? @PMOIndia @rashtrapatibhvn @DFS_India
Govt official Share%Bribe?
Ppls Concern Grievance?Ignore? @RBI @VPSecretariat
@FinMinIndia
Officials?Covid? @GST_Council
@DARPG_GoI @DOPTgoi https://t.co/BK67VZ8MqE",https://twitter.com/kjayeshb/status/1342326138710884352,Sun Oct 25 05:13:18 +0000 2015,4036718854,false,"Director, Energy Systems",1731,134,4585,0,"Maharashtra, India",Jayesh K,kjayeshb,173634,,,false
,Fri Dec 25 04:27:46 +0000 2020,,,https://twitter.com/washingtonpost/status/1342323625941209088,0,1342326142976417794,,,,en,,false,1342323625941209088,2,1342325423796072449,poppy_northcutt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Better late than never. https://t.co/Bk4QU3NCfm,https://twitter.com/reid_bj/status/1342326142976417794,Fri Feb 15 06:27:20 +0000 2013,1181305388,false,"Retired healthcare administrator
Ukrainian ✡️
🌊BLM. 🏳️‍🌈ally. Artist.",127418,1943,1736,68,"El Paso, TX ;  So Cal",Barbara Reid,reid_bj,127198,,,false
,Fri Dec 25 04:27:44 +0000 2020,,https://twitter.com/LeighGiangreco/status/1342282823533801472/video/1,,0,1342326136374763522,,,,en,,false,,5,1342282823533801472,LeighGiangreco,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Me once I get the vaccine https://t.co/IvBDFFCaws,https://twitter.com/danvock/status/1342326136374763522,Wed Nov 05 00:04:34 +0000 2008,17173766,false,Helping you understand how government works—or doesn’t. Reporter for @routefifty. Illinoisan in D.C. Reach me at dvock@govexec.com,111783,4363,5312,215,"Washington, D.C.",Dan Vock,danvock,70425,,https://www.route-fifty.com/voices/dan-vock/22626/?oref=rf-post-author,true
,Fri Dec 25 04:27:44 +0000 2020,RanbirKapoor AliaBhatt coronavirus,,,0,1342326135644856325,,,,en,,,,79,1342023865719898112,firstpost,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#RanbirKapoor says he would have already been married to #AliaBhatt had it not been for the #coronavirus
https://t.co/EABAUFlxTk",https://twitter.com/SardaarSaiJSP/status/1342326135644856325,Fri Oct 12 09:11:45 +0000 2018,1050675379818528768,false,"Intermediate Student 
Works at @JanaSenaParty
Works at @bsu_jsp
FB:Sardaar Sai 
Instagram:SardaarSaiJSP",22349,103,306,0,"Podili, India",Sardaar Sai,SardaarSaiJSP,15471,,https://janasenaparty.org,false
,Fri Dec 25 04:27:47 +0000 2020,,https://twitter.com/mrakcreation/status/1342326147074371594/photo/1,https://ift.tt/3ruP6nI,0,1342326147074371594,,,,en,,false,,0,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Coronavirus News LIVE Updates: 7-Day Case Average Falls Below 25k, Vaccine May be Available at Pharmacies - Coronavirus Updates https://t.co/dNDvjuuG3t corona live tracker, corona outbreak, coronavirus, coronavirus updates, covid-19, covid-19 tracker, covid19 outbreak, latest n… https://t.co/9pgumlvNZ9",https://twitter.com/mrakcreation/status/1342326147074371594,Sat Jul 16 13:09:10 +0000 2016,754301851407880192,false,"Web Developer.
PHP
CSS
HTML
JQUERY
JAVASCRIPT
WORDPRESS
BOOTSTRAP
RESPONSIVE LAYOUT",28,47,110,0,"Punjab, India",Ak Creation,mrakcreation,10959,,https://covid-19livetracker.blogspot.com/,false
,Fri Dec 25 04:27:43 +0000 2020,,,,0,1342326132088180737,,,,en,,,,1747,1341764237660708864,Shaken0Stirred,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",My dad succumbed to COVID this morning. I can’t really help Mom because she has it as well. It’s a rather helpless feeling,https://twitter.com/MstryRdr/status/1342326132088180737,Sun Oct 08 16:47:02 +0000 2017,917068828823212037,false,"Mystery and espionage book fan, political junkie. Very worried about effects of global warming, losing our democracy, healthcare and gun violence.",55717,744,603,1,United States,K West // Life is Good,MstryRdr,59262,,,false
,Fri Dec 25 04:27:44 +0000 2020,,,,0,1342326133769949184,,,,en,,,,17,1342324033522716672,Reuters,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",From @Breakingviews: Hong Kong’s poverty problem was getting worse even before COVID-19 struck. Catch up on the latest pandemic-related financial insights: https://t.co/UTDp7G1iZR https://t.co/ZK044ekcBP,https://twitter.com/pexolito/status/1342326133769949184,Sat Jun 20 11:48:29 +0000 2009,48987364,false,,5972,140,410,7,Singapore,pedja stanisic,pexolito,8027,,,false
,Fri Dec 25 04:27:44 +0000 2020,,,,0,1342326136924229633,FlawdaGatorz,1342311179557941248,19975141,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@FlawdaGatorz @rothniab1966 @247Sports both of you men are wrong. Heisman, by definition, if for best player in CFB, not best stats in CFB. Best player and future #1 NFL pick is TLaw.  If Dabo wanted him to lead in stats, easily could have done that. Pluse w crazy 2020, he missed 2 games w covid.",https://twitter.com/pattonboysdad/status/1342326136924229633,Mon Oct 18 20:18:49 +0000 2010,204486484,false,"The gospel is good news for sinners like me, husband, dad, teaching pastor and best turkey killer i know! Speaks on Family and Marriage with ""Family Life""!",41506,607,905,3,,jeffpatton,pattonboysdad,22533,,http://www.fbcrc.org,false
,Fri Dec 25 04:27:45 +0000 2020,,,,0,1342326138908110848,,,,en,,,,11418,1342174515430711296,drmistercody,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Only the most Christian nations get together on Christmas Eve to discuss increasing aid during a pandemic and decide, ""No.""",https://twitter.com/talxhartford/status/1342326138908110848,Sun May 05 13:15:16 +0000 2013,1405053074,false,LSU Alum ✰ Bit of a Disney fanatic,25573,388,466,0,"New Orleans, LA",★ ★ Alex ★ ★,talxhartford,28560,,,false
,Fri Dec 25 04:27:46 +0000 2020,,,,0,1342326143605567491,,,,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","U.S. to require people flying from the U.K. to test negative for Covid, CDC says",https://twitter.com/marketsday/status/1342326143605567491,Fri May 04 13:48:33 +0000 2012,570927672,false,"Latest news from Indian Stock markets and Global Markets. 
Real-time information and updates.",71822,12303,51,173,"Salem, Tamil Nadu, India",Markets Today,marketsday,614819,,,false
,Fri Dec 25 04:27:46 +0000 2020,,,https://twitter.com/sarahnrogers/status/1342205233305432064,1,1342326141793705984,,,,en,,false,1342205233305432064,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wow,  I am so sorry damn 😢 https://t.co/qLp7vqqcne",https://twitter.com/CaufieldAustin/status/1342326141793705984,Wed Jul 15 01:41:09 +0000 2020,1283214914530627584,false,"Vegan, Artist, Animal lover.  Save our planet. Tax the Church. Go Blue.  Vote. #lgbt #vegan #gayvegan #climatechange #vegancommunity #vegasvegan #resister",53982,1590,1646,3,89147,Austin Caufield,CaufieldAustin,55920,,http://www.CobaltBlueGraphics.com,false
,Fri Dec 25 04:27:46 +0000 2020,,,,0,1342326143609831424,,,,en,,,1342207963709255684,4096,1342231254788427779,brithume,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is what happens when, instead of telling the truth, you shade it to manipulate the public. As a result, you lose credibility and your advice and warnings go unheeded. https://t.co/A0LyXSl7kD",https://twitter.com/tri26/status/1342326143609831424,Wed Apr 15 09:51:37 +0000 2009,31376377,false,,17742,4219,1019,157,ประจวบคีรีขันธ์,ไตร,tri26,211130,,,false
,Fri Dec 25 04:27:46 +0000 2020,StimulusPackage,,,0,1342326143257460741,,,,en,,,1342116951770988545,2382,1342161796870754304,tedlieu,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Why did House GOP defy @realDonaldTrump’s request for $2000 checks in the #StimulusPackage? Is Trump already irrelevant?

Republicans didn’t stand up to @POTUS for 4 years and the one time they do is right before Christmas to stop $2000 checks from going to the American people. https://t.co/TErXHucsRQ",https://twitter.com/boodiebooboo/status/1342326143257460741,Thu Jun 25 22:15:06 +0000 2020,1276277727448821760,false,"Mom & Granny - love Science, animals and the earth.",100461,3203,4430,6,,boo,boodiebooboo,150126,,,false
,Fri Dec 25 04:27:43 +0000 2020,,,,3,1342326131584888833,,,,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",if covid is still here on my 21st.... hell to pay,https://twitter.com/pottsmadz/status/1342326131584888833,Sun May 05 14:18:41 +0000 2013,1405163130,false,it was good for the plot,18479,1155,427,1,"Alabama, USA",princess madz🦋,pottsmadz,23368,,,false
,Fri Dec 25 04:27:48 +0000 2020,,,,0,1342326153009389568,,,,en,,,1342085152739090434,231,1342162112597151745,CortesSteve,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Our Founding Fathers would slap us in the face for accepting this kind of tyranny... https://t.co/5czaT60uC2,https://twitter.com/smitty_one_each/status/1342326153009389568,Fri Aug 14 00:52:04 +0000 2009,65517621,false,"Christian, Navy.
You can't steal my joy, but I've an infinite supply that I'll cheerfully share.
And Epstein didn't kill himself.",189124,41452,44902,395,Peoples' Republic of Virginia,I Came🍊I Saw🍊I Got Over Macho Grande,smitty_one_each,247728,,http://theothermccain.com,false
,Fri Dec 25 04:27:50 +0000 2020,,,,0,1342326160252923905,,,,en,,,,5,1342325675722760195,Tru1P,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aye real talk, tomorrow and this weekend for folks that celebrate Christmas, there's going to many folks during this pandemic that are isolated and having seasonal depression.

Reach out to them, show them some love, even if it's a text, call, or message. Means the world. Cheers.",https://twitter.com/yungsenshi/status/1342326160252923905,Wed Jul 15 05:23:47 +0000 2020,1283270972578107394,false,"Look like the innocent flower, But be the serpent underneath it. || Howard Alumna || MS2. 🩺🇯🇲",21069,1757,453,5,good/gyal. ,princess keeks.❤︎,yungsenshi,102745,,,false
,Fri Dec 25 04:27:50 +0000 2020,,,https://twitter.com/YasArafat12/status/1326488070359818242,0,1342326161053904901,,,,en,,false,1326488070359818242,29,1326497055418802176,MHafeez22,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Happy birthday 🎂 Princess 👸 Stay blessed 🤲🏼 Ammar u must give her a nice birthday present 🎁 https://t.co/dlmHZ1LkWC,https://twitter.com/MDHASAN38610328/status/1342326161053904901,Fri Dec 25 04:22:23 +0000 2020,1342324689033555968,false,,0,0,32,0,,MD HASANUR RAHMAN,MDHASAN38610328,17,,,false
,Fri Dec 25 04:27:48 +0000 2020,ArtificialIntelligence bigdata,,,0,1342326152434774018,,,,en,,,,2,1342097020077690881,DataStorage2,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">optimistic_bot</a>",Artificial Intelligence Wants to Help Covid-Wary Biz Travelers Be Smarter About Flying #ArtificialIntelligence #bigdata via https://t.co/mxp4KvgBS0 https://t.co/CHAZ0j4bx4,https://twitter.com/Artificialbra1n/status/1342326152434774018,Mon Oct 05 03:21:45 +0000 2020,1312955874940395520,false,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. -created by @harshamullapud1 using Py. — under maintenance",176,2199,6,55,,AI Bot,Artificialbra1n,960342,,,false
,Fri Dec 25 04:27:50 +0000 2020,,,https://twitter.com/FortuneUSNews/status/1342311190844870658,0,1342326159351156736,,,,en,,false,1342311190844870658,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",And people wonder why we never trusted Fauci... https://t.co/besxKd3kjE,https://twitter.com/onewomanwarrior/status/1342326159351156736,Sat Feb 28 01:51:56 +0000 2009,22217130,false,"Christian Patriot Warrior #MAGA Daughter of A Bastard of Bastogne, ""The bravest thing you can be is yourself,""   Molon labe!   Thank God William was born first!",159160,2458,2746,41,Among The Living,Ms Smith,onewomanwarrior,79574,,http://www.theonewomanwarrior.blogspot.com,false
,Fri Dec 25 04:27:48 +0000 2020,,https://twitter.com/mrakcreation/status/1342326152833208320/photo/1,https://ift.tt/37KT8kg,0,1342326152833208320,,,,en,,false,,0,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","News18 Daybreak | UK Clinches Post-Brexit Trade Deal with EU and Other Stories You Need to Watch Out For - Coronavirus Updates https://t.co/L9UmhkLe8N corona live tracker, corona outbreak, coronavirus, coronavirus updates, covid-19, covid-19 tracker, covid19 outbreak, latest ne… https://t.co/WMtg3quA62",https://twitter.com/mrakcreation/status/1342326152833208320,Sat Jul 16 13:09:10 +0000 2016,754301851407880192,false,"Web Developer.
PHP
CSS
HTML
JQUERY
JAVASCRIPT
WORDPRESS
BOOTSTRAP
RESPONSIVE LAYOUT",28,47,110,0,"Punjab, India",Ak Creation,mrakcreation,10959,,https://covid-19livetracker.blogspot.com/,false
,Fri Dec 25 04:27:50 +0000 2020,,,,0,1342326161234419712,,,,en,,,,28468,1341762822729052160,thequeennzinga,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I need politicians to stop saying “The Black community doesn’t trust our vaccine” and start saying:

“We have a history of medically abusing Black people, thus we violated their trust.”",https://twitter.com/sandstrom_mary/status/1342326161234419712,Sun Jul 27 18:04:23 +0000 2014,2685656455,false,"MSW. 500 RYT. Minneapolis, MN. Earth lover, witch. Sagittarian sun, Gemini moon, Capricorn rising.",150141,353,634,10,,Mary sandstrom,sandstrom_mary,4860,,,false
,Fri Dec 25 04:27:49 +0000 2020,,,,0,1342326156826189824,,,,en,,,1342135793465380864,4530,1342250591674888196,DrPaulGosar,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",It never ends. First masks don’t work.  Then masks always work.  First it cannot be spread via aerosol.  Now it’s primarily spread by aerosol.  First herd immunity includes getting infected.    Now herd immunity only includes vaccinations. Our CDC is a fraud. https://t.co/SJckuqVfl8,https://twitter.com/jakestark/status/1342326156826189824,Mon Mar 12 14:36:28 +0000 2007,1013881,false,"On the side of rationalism, truth, objectivity, humanity, and decency.",28303,1161,4986,2,Minnesota,Jake Stark,jakestark,17523,,,false
,Fri Dec 25 04:27:48 +0000 2020,covid19,,,0,1342326151742713857,,,,en,,,,149,1342324604367417347,DrLeanaWen,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BREAKING: US issues mandatory #covid19 testing for people arriving from UK. This is the right move. An outright travel plan is not necessary given the variant is probably already here. Though testing should be required for all travel, not just from UK, to reduce spread.",https://twitter.com/WillRodgersJr/status/1342326151742713857,Mon Jul 19 14:37:09 +0000 2010,168505436,false,"Attorney, Sports and Political Junkie. Alumni of UAB & Alabama School of Law and member of the greatest fraternity in the world: Omega Psi Phi Fraternity, Inc.",131733,1376,4972,46,"Montgomery, AL and Atlanta, GA",William Rodgers Jr,WillRodgersJr,350500,,,false
,Fri Dec 25 04:27:48 +0000 2020,,,,0,1342326150165536768,,,,en,,,,27,1342287822053642254,DEANforDVW,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My fast and hunger strike on Christmas Eve

May we pray for all of those we have lost and for those who might be suffering from a lack of food and shelter or from the covid crisis or for being victims of Xi Jinping
Or hero’s like ⁦@benedictrogers⁩  https://t.co/4yVbQSsCCC",https://twitter.com/AppleXi8/status/1342326150165536768,Fri Sep 20 12:31:34 +0000 2019,1175024590810210304,false,,11,45,43,0,,AppleXi,AppleXi8,44638,,,false
,Fri Dec 25 04:27:48 +0000 2020,,,,0,1342326151495213056,,,,en,,,1342210629147316224,1,1342322899844259840,sanken5,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Same.  Kinda enjoying the quiet for a change. 🎅🏻believe https://t.co/Kfwzgbr7Ce,https://twitter.com/sanken5/status/1342326151495213056,Mon Nov 05 02:19:42 +0000 2012,926664367,false,"Mother,Nana.Owned by 1 African grey & a cat. love Philly sports. In awe of nature. Atheist. I ❤️the USA. life is short, don’t waste it! #Resist #AdoptDontShop",57152,2882,4372,4,NJ,yoda.i.❤️,sanken5,76453,,,false
,Fri Dec 25 04:27:50 +0000 2020,,,,1,1342326159988699137,,,,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Korea got the highest number of case ever today since the pandemic. I think Tae also want to keep playing with Army to make sure everyone not go out too much. Best boy :),https://twitter.com/minietome/status/1342326159988699137,Mon Dec 23 03:39:07 +0000 2019,1208955140062867456,false,in this bangtan sonyeontan sh!t for life 🤟🏻 • only @BTS_twt • she/her • multis/akgaes ❌,5728,184,347,2,🇻🇳in🇰🇷,thea⁷티아 {ia},minietome,21281,,,false
